code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
SHL,SONIC HEALTHCARE LIMITED,SONIC HLTH,SONIC HEALTHCARE,"Sonic Healthcare is one of the world's largest medical diagnostics companies, providing laboratory and radiology services to medical practitioners, hospitals, community health services, and their collective patients. We also operate Australia's largest ne",Health Care Equipment & Services,Health Care,1987-04-30T00:00:00+1000,,http://www.sonichealthcare.com,"14 Giffnock Avenue, MACQUARIE PARK, NSW, AUSTRALIA, 2113",(02) 9855 5444,(02) 9878 5066,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,https://www.asx.com.au/asx/1/image/logo/SHL?image_size=L&v=1386734058000,SHL,false,"""shares"",""options"",""warrants""",02160936,2019-10-18T15:44:05+1100,2019-10-18T15:32:50+1100,http://www.asx.com.au/asxpdf/20191018/pdf/449mwxb5kvtdwf.pdf,"Notice of 2019 AGM, Proxy Form and Concise Annual Report",false,107,AU000000SHL7,Ordinary Fully Paid,34.04,33.65,34.18,33.54,0.16,0.472%,1387965,33.58,34.1,33.88,2.295%,34.38,2020-08-10T00:00:00+1000,20.06,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,27.32,1.24,1555910,2.51,16110292894,475510416,16186375000,475510416,false,"XFL,XTO,XJO,XKO,XAO,XAF,XAT,XHJ",2020-02-19T00:00:00+1100,2020-03-10T00:00:00+1100,2020-03-25T00:00:00+1100,2020-03-11T00:00:00+1100,0.34,30.0,Interim,"AUD 0.102 FRANKED, 3 0% CTR, NIL CFI, DRP",2020-03-11T00:00:00+1100,2020-08-11 00:00:00.000
SHM,SHRIRO HOLDINGS LIMITED,SHRIRO,SHRIRO HOLDINGS LTD,Marketing and distributing kitchen appliances and consumer goods.,Consumer Durables & Apparel,Consumer Discretionary,2015-06-23T00:00:00+1000,,http://www.shriro.com.au,"104 Vanessa Street, KINGSGROVE, NSW, AUSTRALIA, 2208",(02) 9415 5000,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,SHM,false,"""shares""",02228077,2020-04-24T11:32:46+1000,2020-04-24T11:29:34+1000,http://www.asx.com.au/asxpdf/20200424/pdf/44h6zdp8cfvfkw.pdf,Annual Report 2019,false,86,AU000000SHM5,Ordinary Fully Paid,0.535,0.54,0.54,0.52,0.005,0.943%,11150,0.5,0.54,0.53,2.913%,0.78,2019-09-02T00:00:00+1000,0.39,2020-03-30T00:00:00+1100,2020-08-11T00:00:00+1000,7.79,0.068,50954,13.21,50396375,95087500,50872000,95087500,false,,2020-02-27T00:00:00+1100,2020-03-06T00:00:00+1100,2020-03-30T00:00:00+1100,2020-03-09T00:00:00+1100,0.03,100.0,Final,"AUD 0.03 FRANKED, 30 % CTR",2020-03-09T00:00:00+1100,2020-08-11 00:00:00.000
SHO,SPORTSHERO LIMITED,SPORTSH,SPORTSHERO LTD,"Sportshero Limited is a gamified social sports prediction platform where users can predict, interact and compete on major sports virtually and in real-time.",Media & Entertainment,Communication Services,2008-06-12T00:00:00+1000,,https://asx.sportshero.live/,"29 Brookside Place, LOTA, QLD, AUSTRALIA, 4179",+61 7 3901 0751,+61 7 3901 0751,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,,SHO,false,"""shares""",02158304,2019-10-11T18:42:26+1100,2019-10-11T18:37:08+1100,http://www.asx.com.au/asxpdf/20191011/pdf/449f8znb60b7m8.pdf,Correction to Subsequent Events Notes in 2019 Annual Report,false,1,AU000000SHO1,Ordinary Fully Paid,0.025,0.023,0.025,0.023,0.004,19.048%,514596,0.021,0.026,0.021,0%,0.07,2019-08-19T00:00:00+1000,0.003,2020-04-02T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.012,342287,0,6892327,328206064,8205000,328206064,false,,,,,,,,,,,2020-08-11 00:00:00.000
SHV,SELECT HARVESTS LIMITED,SELECT,SELECT HARVESTS,"The growing, processing, packaging and marketing of almonds from company owned orchards and investor owned orchards, and the processing, packaging and marketing of nuts, fruit based, and associated products to the Australian retail and industrial markets.","Food, Beverage & Tobacco",Consumer Staples,1978-06-15T00:00:00+1000,,http://www.selectharvests.com.au,"360 Settlement Road, THOMASTOWN, VIC, AUSTRALIA, 3074",(03) 9474 3544,(03) 9474 3588,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,https://www.asx.com.au/asx/1/image/logo/SHV?image_size=L&v=1559604397000,SHV,false,"""shares""",02179826,2019-11-29T12:15:22+1100,2019-11-29T12:08:01+1100,http://www.asx.com.au/asxpdf/20191129/pdf/44c3qqypw87tt0.pdf,Appendix 4E & FY19 Annual Report (Amendment),true,89,AU000000SHV6,Ordinary Fully Paid,5.69,5.7,5.77,5.67,0.04,0.708%,136690,5.65,5.77,5.65,1.436%,9.43,2020-02-07T00:00:00+1100,5.19,2020-03-13T00:00:00+1100,2020-08-11T00:00:00+1000,10.74,0.526,482142,5.13,545999123,96637013,549865000,96637013,false,"XKO,XAO,XSO",2020-05-22T00:00:00+1000,2020-06-18T00:00:00+1000,2020-08-03T00:00:00+1000,2020-06-19T00:00:00+1000,0.09,100.0,Interim,"AUD 0.09 FRANKED, 30 % CTR, DRP 3% DISC",2020-06-19T00:00:00+1000,2020-08-11 00:00:00.000
SHZ,SHINHAN BANK.,SHINHAN.,SHINHAN BANK.,.,Not Applic,Not Applic,2017-06-19T00:00:00+1000,,,"Macquarie Bank Limited, ., ., SYDNEY, NSW, AUSTRALIA, 2000",+82 2 2151 3962,,AUSTRACLEAR SERVICES LIMITED,"20 BRIDGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9256 0689,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,2020-08-11 00:00:00.000
SI6,SIX SIGMA METALS LIMITED,SIXSIG MET,SIX SIGMA METALS LTD,Mining Exploration.,Materials,Metals & Mining,2008-01-18T00:00:00+1100,,http://www.botswanametals.com.au,"Suite 2, Level 1, 1 Altona Street, WEST PERTH, WA, AUSTRALIA, 6005",61 3 9855 1885,61 3 9855 2885,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/SI6?image_size=L&v=1512956830000,SI6,false,"""shares""",02152590,2019-09-27T18:37:56+1000,2019-09-27T18:33:05+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448z59nlgnxjbx.pdf,Annual Report to shareholders,false,52,AU000000SI67,Ordinary Fully Paid,0.009,0.009,0.01,0.008,0.001,12.5%,49705964,0.009,0.01,0.008,14.286%,0.01,2020-08-10T00:00:00+1000,0.001,2020-04-06T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0015,7919251,0,6440025,805003153,7245000,805003153,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIG,SIGMA HEALTHCARE LIMITED,SIGMAHEALT,SIGMA HEALTH LTD,"Sigma Healthcare is one of the largest full line pharmacy wholesaler in Australia, has the largest footprint of branded pharmacies, has an expanding national hospital services business, and provides national third party logistics services.",Health Care Equipment & Services,Health Care,2002-10-30T00:00:00+1100,,http://www.sigmahealthcare.com.au/,"3 Myer Place, ROWVILLE, VIC, AUSTRALIA, 3178",(03) 9215 9215,(03) 9215 9188,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/SIG?image_size=L&v=1496620759000,SIG,false,"""shares"",""warrants""",02224004,2020-04-09T11:43:27+1000,2020-04-09T11:39:34+1000,http://www.asx.com.au/asxpdf/20200409/pdf/44gvkvs9mqwzm7.pdf,Annual Report to shareholders,false,96,AU000000SIG5,Ordinary Fully Paid,0.69,0.69,0.69,0.682,0.01,1.471%,590518,0.685,0.695,0.68,2.256%,0.75,2019-11-26T00:00:00+1100,0.45,2020-03-13T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.013,1605152,1.47,720362363,1059356416,730956000,1059356416,false,"XKO,XAO,XSO,XAT",2019-09-05T00:00:00+1000,2019-09-19T00:00:00+1000,2019-10-04T00:00:00+1000,2019-09-20T00:00:00+1000,0.01,100.0,Interim,1C FRANKED @ 30%,2019-09-20T00:00:00+1000,2020-08-11 00:00:00.000
SIH,SIHAYO GOLD LIMITED,SIHAYO,SIHAYO GOLD LIMITED,Mineral exploration.,Materials,Metals & Mining,1988-03-31T00:00:00+1000,,http://www.sihayogold.com,"c/- Mccullough Robertson, Level 11,, 66 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",0427 401 198,07 3399 3172,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,SIH,false,"""shares""",02153790,2019-10-01T08:16:53+1000,2019-09-30T20:44:21+1000,http://www.asx.com.au/asxpdf/20191001/pdf/44928nrh132ygn.pdf,Annual Report to shareholders,false,68,AU000000SIH3,Ordinary Fully Paid,0.035,0.034,0.035,0.034,0.002,6.061%,100000,0.032,0.049,0.033,3.125%,0.037,2020-08-07T00:00:00+1000,0.004,2020-03-19T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0012,886287,0,75565521,2289864262,80145000,2289864262,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIL,SMILES INCLUSIVE LIMITED,SMILES INC,SMILES INCLUSIVE,Operation of Dental Practices,Health Care Equipment & Services,Health Care,2018-04-27T00:00:00+1000,,http://smilesinc.com.au,"Unit 3, 38-40 Township Drive, BURLEIGH HEADS, QLD, AUSTRALIA, 4220",07 5568 7645,07 5568 7645,LINK MARKET SERVICES LIMITED,"Level 21, 10 Eagle Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 554 474,false,,SIL,true,"""shares""",02168029,2019-11-01T07:56:26+1100,2019-10-31T21:46:30+1100,http://www.asx.com.au/asxpdf/20191101/pdf/44b5mc07db2h92.pdf,Annual Report to shareholders,false,96,AU0000005092,Ordinary Fully Paid,0.035,0,0,0,0.000,0%,0,0,0,0.035,0%,0.105,2019-08-15T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.3245,0,0,-1,148961459,0,148961459,true,,,,,,,,,,,2020-08-11 00:00:00.000
SIO,SIMONDS GROUP LIMITED,SIMONDS,SIMONDS GRP LTD,"Consists of two integrated businesses, Simonds Homes: one of the leading homebuilders in Australia and 
Builders Academy Australia: a specialised Registered Training Organisation providing building and construction focused vocational education and training courses in Australia.",Consumer Durables & Apparel,Consumer Discretionary,2014-11-17T00:00:00+1100,,http://www.simondsgroup.com.au,"Level 4, 570 St Kilda Road, MELBOURNE, VIC, AUSTRALIA, 3004",1300 746 435,,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SIO,false,"""shares""",02148901,2019-09-19T18:03:28+1000,2019-09-19T17:55:40+1000,http://www.asx.com.au/asxpdf/20190919/pdf/448p8z2npn4m2r.pdf,Annual Report to shareholders,false,98,AU000000SIO9,Ordinary Fully Paid,0.35,0.35,0.35,0.35,0.00,0%,77844,0.32,0.35,0.35,2.941%,0.45,2019-11-07T00:00:00+1100,0.2,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,6.4,0.0547,108668,0,50344579,143841655,50345000,143841655,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIQ,SMARTGROUP CORPORATION LTD,SMARTGROUP,SMARTGRP CORPORATION,Salary packaging administration and fleet management services.,Commercial & Professional Services,Industrials,2014-07-02T00:00:00+1000,,http://www.smartgroup.com.au,"Level 8, 133-145 Castlereagh Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9119 8500,TBA,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,SIQ,false,"""shares""",02204191,2020-02-19T17:51:39+1100,2020-02-19T17:44:41+1100,http://www.asx.com.au/asxpdf/20200219/pdf/44f7nggjdzvcdk.pdf,Appendix 4E and 2019 Annual Report,true,127,AU000000SIQ4,Ordinary Fully Paid,6.16,6.15,6.28,6.12,0.00,0%,538069,6.08,6.2,6.16,0.654%,12.65,2019-10-01T00:00:00+1000,3.92,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,12.91,0.477,909997,6.98,818175481,132820695,818175000,132820695,false,"XJO,XKO,XAO,XSO,XAT,XDI,XNJ",2020-02-19T00:00:00+1100,2020-02-28T00:00:00+1100,2020-03-16T00:00:00+1100,2020-03-02T00:00:00+1100,0.215,100.0,Final,"AUD 0.215 FRANKED, 3 0% CTR",2020-03-02T00:00:00+1100,2020-08-11 00:00:00.000
SIS,SIMBLE SOLUTIONS LIMITED,SIMBLE,SIMBLE SOLUTIONS,"Simble is an Australian enterprise Software as a Service (SaaS) company focused on business and resource management. Our solutions help businesses automate, mobilise, monetise, and visualise their operations.",Software & Services,Information Technology,2018-02-22T00:00:00+1100,,http://simblegroup.com,"C/O Boardroom Pty Limited, Level 12, 225 George Street, SYDNEY, NSW, AUSTRALIA, 2000",+61 2 8208 3366,+61 2 9279 0664,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/SIS?image_size=L&v=1516755898000,SIS,true,"""shares""",02220619,2020-03-31T19:17:38+1100,2020-03-31T19:06:11+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gkzfl5g5222h.pdf,2019 Annual Report,false,66,AU000000SIS0,Ordinary Fully Paid,0.022,0,0,0,0.000,0%,0,0.023,0.025,0.022,0%,0.078,2019-09-06T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0309,458825,0,4439936,201815252,0,201815252,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIT,SITE GROUP INTERNATIONAL LIMITED,SITE GROUP,SITE GROUP INT LTD,"Vocational education and training, and workforce planning solutions",Consumer Services,Consumer Discretionary,1987-08-21T00:00:00+1000,,,"Level 4, 488 Queen Street, BRISBANE, QLD, AUSTRALIA, 4000",(07) 3114 5188,(07) 3229 5678,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,SIT,false,"""shares""",,,,,,,,AU000000SIT8,Ordinary Fully Paid,0.025,0,0,0,0.000,0%,0,0.025,0.033,0.025,0%,0.079,2019-11-12T00:00:00+1100,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0141,295598,0,21031128,841245127,21031000,841245127,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIV,SIV CAPITAL LIMITED,SIV CAPITL,SIV CAPITAL LIMITED,Rental company for commercial equipment,Capital Goods,Industrials,2005-05-31T00:00:00+1000,,http://sivcapital.com.au,"13 Kurilpa Street, WEST END, QLD, AUSTRALIA, 4101",(07) 38447273,(07) 35039009,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SIV,false,"""shares""",02160307,2019-10-17T13:40:18+1100,2019-10-17T13:36:54+1100,http://www.asx.com.au/asxpdf/20191017/pdf/449lfvt9348bgn.pdf,2019 Annual Report,false,98,AU000000SIV4,Ordinary Fully Paid,0.31,0.31,0.31,0.31,0.00,0%,5700,0.295,0.31,0.31,-4.615%,0.405,2020-06-10T00:00:00+1000,0.161,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.5029,45631,0,12173054,39267916,12173000,39267916,false,,,,,,,,,,,2020-08-11 00:00:00.000
SIX,SPRINTEX LIMITED,SPRINTEX,SPRINTEX LTD,Designer and manufacturer of superchargers.,Automobiles & Components,Consumer Discretionary,2008-05-29T00:00:00+1000,,http://www.sprintex.com.au,"Unit 2 / 63 Furniss Road, DARCH, WA, AUSTRALIA, 6065",+61 8 9262 7222,+61 8 9262 7288,ADVANCED SHARE REGISTRY SERVICES,"110 STIRLING HIGHWAY, NEDLANDS, WA, AUSTRALIA, 6009",(08) 9389 8033,false,https://www.asx.com.au/asx/1/image/logo/SIX?image_size=L&v=1422596666000,SIX,false,"""shares""",,,,,,,,AU000000SIX0,Ordinary Fully Paid,0.095,0,0,0,0.000,0%,0,0,0,0.095,0%,0.095,2018-09-17T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0271,0,0,-1,100068181,0,100000000,true,,,,,,,,,,,2020-08-11 00:00:00.000
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,SKYCITY,SKYCITY ENT GRP LTD,Gaming entertainment business.,Consumer Services,Consumer Discretionary,1999-03-29T00:00:00+1000,,http://www.skycity.co.nz,"Level 13, 99 Albert Street, ., AUCKLAND, ., NEW ZEALAND, 1010",+64 (09) 363 6141,+64 (09) 363 6140,COMPUTERSHARE INVESTOR SERVICES PTY. LIMITED,"YARRA FALLS, 452 JOHNSTON STREET, ABBOTSFORD, VIC, AUSTRALIA, 3067",1800 501 366,true,https://www.asx.com.au/asx/1/image/logo/SKC?image_size=L&v=1562204312000,SKC,false,"""shares""",,,,,,,,NZSKCE0001S2,Ordinary Fully Paid Foreign Exempt Nzx,2.34,2.33,2.34,2.32,0.01,0.429%,440132,2.32,2.35,2.33,0%,3.99,2020-01-20T00:00:00+1100,1.095,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,4.16,0.5597,1078080,8.12,1771278137,760205209,1778880000,760205209,false,"XJO,XKO,XAO,XSO,XDJ",2020-02-13T00:00:00+1100,2020-02-27T00:00:00+1100,2020-03-13T00:00:00+1100,2020-02-28T00:00:00+1100,0.09557001,0.0,Interim,"NZD 0.1, 0.01764706  SUP, 15% WHT, DRP SU",2020-02-28T00:00:00+1100,2020-08-11 00:00:00.000
SKF,SKYFII LTD,SKYFII,SKYFII LTD,Harnessing big data to drive customer loyalty and sales,Software & Services,Information Technology,1999-12-17T00:00:00+1100,,http://www.skyfii.io,"Level 2, 100 William Street, WOOLLOOMOOLOO, NSW, AUSTRALIA, 2011",+61 2 8188 1188,-,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SKF,false,"""shares""",02140802,2019-08-30T08:13:31+1000,2019-08-30T07:46:40+1000,http://www.asx.com.au/asxpdf/20190830/pdf/44815mqtdfll09.pdf,Skyfii 2019 Annual Report,false,76,AU000000SKF3,Ordinary Fully Paid,0.155,0.145,0.155,0.14,0.015,10.714%,218309,0.15,0.155,0.14,-3.448%,0.22,2020-02-24T00:00:00+1100,0.066,2020-03-23T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0152,113515,0,48489578,346354132,46486000,299911132,false,,,,,,,,,,,2020-08-11 00:00:00.000
SKI,SPARK INFRASTRUCTURE GROUP,SPARK INFR,SPARK INFRASTRUCTURE,Leading owner of a diversified portfolio of quality essential service infrastructure,Utilities,Utilities,2005-12-16T00:00:00+1100,,http://www.sparkinfrastructure.com,"Level 29, Grosvenor Place, 225 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9086 3600,(02) 9086 3666,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,SKI,false,"""shares"",""warrants""",02206167,2020-02-25T08:27:32+1100,2020-02-25T08:24:42+1100,http://www.asx.com.au/asxpdf/20200225/pdf/44fds4z7hv1mgv.pdf,2019 Annual Report,false,132,AU000000SKI7,Stapled $0.65 Loan Note And Unit Us Prohibited,2.27,2.3,2.3,2.24,-0.04,-1.732%,4898774,2.24,2.27,2.31,3.587%,2.38,2019-08-23T00:00:00+1000,1.685,2020-03-13T00:00:00+1100,2020-08-11T00:00:00+1000,49.25,0.0469,5169731,6.49,3977162870,1721715528,3908294000,1721715525,false,"XTO,XJO,XKO,XAO,XMD,XAT,XDI,XUJ",2020-02-25T00:00:00+1100,2020-03-03T00:00:00+1100,2020-03-13T00:00:00+1100,2020-03-04T00:00:00+1100,0.075,0.0,Final,AUD DRP 2% DISC,2020-03-04T00:00:00+1100,2020-08-11 00:00:00.000
SKN,SKIN ELEMENTS LIMITED,SKNELEMENT,SKIN ELEMENTS LTD,Developer of natural and organic skin care products,Household & Personal Products,Consumer Staples,2017-01-06T00:00:00+1100,,http://www.soleoorganics.com,"32 Ord Street, WEST PERTH, WA, AUSTRALIA, 6005",08 9486 4792,,LINK MARKET SERVICES LIMITED,"Level 12 QV1 Building, 250 St Georges Terrace Perth, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,,SKN,false,"""shares""",02167379,2019-10-31T13:49:31+1100,2019-10-31T13:46:19+1100,http://www.asx.com.au/asxpdf/20191031/pdf/44b46brgdhxfq3.pdf,Annual Report to shareholders,false,72,AU000000SKN7,Ordinary Fully Paid,0.08,0,0,0,0.00,0%,0,0,0,0.08,0%,0.125,2020-04-20T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.01,0,0,-1,322951965,0,322951965,true,,,,,,,,,,,2020-08-11 00:00:00.000
SKO,SERKO LIMITED,SERKO,SERKO,"Integrated, cloud-based corporate travel booking and expense management solution.",Software & Services,Information Technology,2018-06-25T00:00:00+1000,,http://www.serko.com,"Sly & Russel Legal Nominees Pty Ltd, Level 18, Grosvenor Place, SYDNEY, NSW, AUSTRALIA, 2000",+64 9309 4754,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,true,,SKO,false,"""shares""",02247324,2020-06-24T07:31:05+1000,2020-06-24T07:15:16+1000,http://www.asx.com.au/asxpdf/20200624/pdf/44jwnxshz4kb7g.pdf,Annual Report to shareholders,true,96,NZSKOE0001S7,Ordinary Fully Paid Foreign Exempt Nzx,3.02,2.98,3.05,2.98,0.03,1.003%,50785,2.98,3.04,2.99,-0.664%,5.57,2020-01-21T00:00:00+1100,0.905,2020-03-24T00:00:00+1100,2020-08-11T00:00:00+1000,0,-0.0975,50768,0,277327640,92751719,280110000,92751719,false,,,,,,,,,,,2020-08-11 00:00:00.000
SKT,SKY NETWORK TELEVISION LIMITED.,SKY NET TV,SKY NETWORK,New Zealand's pre-eminent pay television operator.,Media & Entertainment,Communication Services,2005-07-04T00:00:00+1000,,http://www.sky.co.nz,"10 Panorama Road, Mt Wellington, ., AUCKLAND, ., NEW ZEALAND, 1060",+64 9 579 9999,+64 9 525 8324,COMPUTERSHARE INVESTOR SERVICES PTY. LIMITED,"YARRA FALLS, 452 JOHNSTON STREET, ABBOTSFORD, VIC, AUSTRALIA, 3067",1800 501 366,false,https://www.asx.com.au/asx/1/image/logo/SKT?image_size=L&v=1590100522000,SKT,false,"""shares""",02136498,2019-08-22T07:34:46+1000,2019-08-22T07:06:05+1000,http://www.asx.com.au/asxpdf/20190822/pdf/447q4gcbftv0bq.pdf,Preliminary Final Report,true,158,NZSKTE0001S6,Ordinary Fully Paid,0.13,0.127,0.13,0.127,0.005,4%,75427,0.125,0.13,0.125,-3.846%,0.623,2019-08-12T00:00:00+1000,0.101,2020-03-25T00:00:00+1100,2020-08-11T00:00:00+1000,0,-1.5973,2813493,0,218284945,1746279558,227016000,1746279558,false,,,,,,,,,,,2020-08-11 00:00:00.000
SKY,SKY METALS LIMITED,SKYMETALS,SKY METALS LTD,Mineral exploration - exploration and development of the Tallebung and Doradilla tin-tungsten project tenements,Materials,Metals & Mining,2004-03-11T00:00:00+1100,,http://www.skymetals.com.au,"Level 2, 66 Hunter Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9300 3322,(02) 9221 6333,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,,SKY,true,"""shares""",02220394,2020-03-31T15:04:57+1100,2020-03-31T14:59:51+1100,http://www.asx.com.au/asxpdf/20200331/pdf/44gkhnttrlqty7.pdf,Annual Report,false,65,AU0000049637,Ordinary Fully Paid,0.14,0.145,0.145,0.135,-0.01,-6.667%,1408060,0.135,0.14,0.15,-6.25%,0.435,2020-05-20T00:00:00+1000,0.049,2019-09-17T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.0071,1015089,0,45735167,304901115,34531000,246649828,false,,,,,,,,,,,2020-08-11 00:00:00.000
SL1,SYMBOL MINING LIMITED,SYMBOL MNG,SYMBOL MINING LTD,Mineral Exploration in sub-Saharan Africa.,Materials,Metals & Mining,2013-04-18T00:00:00+1000,,http://www.symbolmining.com.au,"Unit 6, 331 - 335 Hay Street, SUBIACO, WA, AUSTRALIA, 6008",+61 0418 955 727,+61 (8) 9450 8833,LINK MARKET SERVICES LIMITED,"LEVEL 4 CENTRAL PARK, 152 ST GEORGES TERRACE, PERTH, WA, AUSTRALIA, 6000",1300 554 474,false,,SL1,false,"""shares""",,,,,,,,AU000000SL13,Ordinary Fully Paid,0.007,0,0,0,0.000,0%,0,0,0,0.007,0%,0.007,2019-05-13T00:00:00+1000,0,2020-08-11T00:00:00+1000,2020-08-11T00:00:00+1000,0,-0.01,0,0,-1,715785131,0,520150697,true,,,,,,,,,,,2020-08-11 00:00:00.000
