code,name_full,name_short,name_abbrev,principal_activities,industry_group_name,sector_name,listing_date,delisting_date,web_address,mailing_address,phone_number,fax_number,registry_name,registry_address,registry_phone_number,foreign_exempt,logo_image_url,primary_share_code,recent_announcement,products,latest_annual_reports_id,latest_annual_reports_release_date,latest_annual_reports_document_date,latest_annual_reports_url,latest_annual_reports_title,is_latest_annual_reports_market_sensitive,latest_annual_reports_no_of_pages,isin_code,product_desc,last_price,open_price,day_high_price,day_low_price,change_price,change_in_percent,volume,bid_price,offer_price,previous_close_price,previous_day_percentage_change,year_high_price,year_high_date,year_low_price,year_low_date,last_trade_date,price_to_earning_ratio,earning_per_share,average_daily_volume,annual_dividend_yield,market_cap,number_of_shares,deprecated_market_cap,deprecated_number_of_shares,suspended,indices_index_code,last_dividend_announce_date,last_dividend_ex_date,last_dividend_payable_date,last_dividend_record_date,last_dividend_amount_in_dollars,last_dividend_raw_franked_percentage,last_dividend_type,last_dividend_comments,last_dividend_books_close_date,fundamental_data_date
WAM,WAM CAPITAL LIMITED,WAMCAPITAL,WAM CAPITAL LIMITED,"One of Australia's leading Listed Investment Companies, is managed by Wilson Asset Management. Listed in August 1999, WAM provides investors with exposure to an actively managed diversified portfolio of undervalued growth companies, which are generally small-to-medium sized industrial companies listed on the Australian Securities Exchange.",Not Applic,Not Applic,1999-08-12T00:00:00+1000,,http://www.wamfunds.com.au/,"Level 11, 139 Macquarie Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9247 6755,(02) 9247 6855,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/WAM?image_size=L&v=1473721687000,WAM,false,"""shares"",""warrants""",02135702,2019-08-20T16:18:49+1000,2019-08-20T16:06:48+1000,http://www.asx.com.au/asxpdf/20190820/pdf/447n7whpq3m4zw.pdf,Appendix 4E and Annual Report,true,59,AU000000WAM2,Ordinary Fully Paid,2.03,2.03,2.03,2.01,0.00,0%,351079,2.02,2.03,2.03,1.5%,2.37,2020-02-21T00:00:00+1100,1.465,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,8.04,0.2525,599894,7.64,1472694876,725465456,1472695000,725465456,false,,2020-07-08T00:00:00+1000,2020-11-19T00:00:00+1100,2020-11-27T00:00:00+1100,2020-11-20T00:00:00+1100,0.0775,100.0,Final,"AUD 0.0775 FRANKED,  30% CTR, DRP 2.5% DI",2020-11-20T00:00:00+1100,2020-08-13 00:00:00.000
WAX,WAM RESEARCH LIMITED,WAM RESEAR,WAM RESEARCH LTD,"A Listed Investment Company managed by Wilson Asset Management Group. Listed in August 2003, WAM Research provides investors with exposure to a diversified portfolio of undervalued growth companies, which are generally small-to-medium sized industrial companies listed on the Australian Securities Exchange.",Not Applic,Not Applic,2003-08-19T00:00:00+1000,,http://www.wamfunds.com.au/,"Level 11, 139 Macquarie Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9247 6755,02 9247 6855,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/WAX?image_size=L&v=1473721748000,WAX,false,"""shares""",02136776,2019-08-22T09:19:11+1000,2019-08-22T08:50:23+1000,http://www.asx.com.au/asxpdf/20190822/pdf/447qpfnhbjsll4.pdf,Appendix 4E and Annual Report,true,55,AU000000WAX9,Ordinary Fully Paid,1.4,1.39,1.41,1.39,0.01,0.719%,175037,1.4,1.41,1.39,1.091%,1.57,2020-02-24T00:00:00+1100,0.9,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,8.45,0.1644,129872,7.01,269009679,193532143,270945000,193532143,false,,2020-02-17T00:00:00+1100,2020-04-06T00:00:00+1000,2020-04-21T00:00:00+1000,2020-04-07T00:00:00+1000,0.049,100.0,Interim,"AUD 0.049 FRANKED, 3 0% CTR, DRP 2.5% DIS",2020-04-07T00:00:00+1000,2020-08-13 00:00:00.000
WBC,WESTPAC BANKING CORPORATION,WESTPAC,WESTPAC BANKING CORP,"Banking, financial and related services.",Banks,Financials,1970-07-18T00:00:00+1000,,http://www.westpac.com.au,"C/- Group Secretariat, Level 18, 275 Kent Street, SYDNEY, NSW, AUSTRALIA, 2000",+61 2 9155 7713,+61 2 8253 1215,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,https://www.asx.com.au/asx/1/image/logo/WBC?image_size=L&v=1590625560000,WBC,false,"""shares"",""hybrid-securities"",""options"",""warrants""",02168657,2019-11-04T08:03:01+1100,2019-11-04T07:58:40+1100,http://www.asx.com.au/asxpdf/20191104/pdf/44b7hzzgtk8z62.pdf,Westpac 2019 Group Annual Report,true,312,AU000000WBC1,Ordinary Fully Paid,17.95,18.24,18.24,17.88,-0.24,-1.319%,7302310,17.94,17.98,18.19,2.306%,30.05,2019-09-27T00:00:00+1000,13.47,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,13.24,1.374,10974369,9.57,65696547785,3611684870,64829743000,3611684870,false,"XTL,XFL,XTO,XJO,XKO,XAO,XAF,XAT,XFJ,XXJ",2019-11-04T00:00:00+1100,2019-11-12T00:00:00+1100,2019-12-20T00:00:00+1100,2019-11-13T00:00:00+1100,0.8,100.0,Final,"AUD 0.8 FRANKED, 30%  CTR, DRP NIL DISC",2019-11-13T00:00:00+1100,2020-08-13 00:00:00.000
WBE,WHITEBARK ENERGY LTD,WHITEBARK,WHITEBARK ENERGY,Oil & Gas Exploration & Production,Energy,Energy,2004-03-10T00:00:00+1100,,http://www.whitebarkenergy.com,"Level 2, 6 Thelma Street, WEST PERTH, WA, AUSTRALIA, 6005",(08) 6555 6000,(08) 6555 6099,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,WBE,false,"""shares""",02149974,2019-09-23T18:51:54+1000,2019-09-23T18:47:34+1000,http://www.asx.com.au/asxpdf/20190923/pdf/448s7zcstqnsy0.pdf,Whitebark Energy Ltd Annual Report 2019,false,78,AU000000WBE7,Ordinary Fully Paid,0.003,0.003,0.003,0.003,0.000,0%,375000,0.003,0.004,0.003,0%,0.014,2019-12-09T00:00:00+1100,0.002,2020-03-16T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0025,5941834,0,12106488,4035495933,14124000,4035495933,false,,,,,,,,,,,2020-08-13 00:00:00.000
WBT,WEEBIT NANO LTD,WEEBITNANO,WEEBIT NANO LTD,The Company is a data memory technology business seeking to develop and commercialise its ReRAM silicon oxide technology.,Technology Hardware & Equipment,Information Technology,2010-12-21T00:00:00+1100,,http://www.weebit-nano.com,"Level 7, 330 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",03 8689 9997,03 9602 4709,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,https://www.asx.com.au/asx/1/image/logo/WBT?image_size=L&v=1548291301000,WBT,false,"""shares""",02138853,2019-08-27T10:46:11+1000,2019-08-27T10:10:08+1000,http://www.asx.com.au/asxpdf/20190827/pdf/447wsvrdyjjnsd.pdf,Appendix 4E and Annual Report,true,67,AU000000WBT5,Ordinary Fully Paid,0.315,0.315,0.32,0.305,0.005,1.613%,269004,0.315,0.32,0.31,-1.587%,0.589,2019-08-12T00:00:00+1000,0.2,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0885,343882,0,32584261,105110519,33110000,105110519,false,,,,,,,,,,,2020-08-13 00:00:00.000
WC8,WILDCAT RESOURCES LIMITED,WILDCAT,WILDCAT RESOURCES,Mineral Exploration,Materials,Metals & Mining,2004-08-04T00:00:00+1000,,http://www.frmetals.com.au,"Suite 6, 295 Rokeby Road, SUBIACO, WA, AUSTRALIA, 6008",+61 8 6555 2950,+61 8 6166 0261,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,WC8,false,"""shares""",,,,,,,,AU0000096828,Ordinary Fully Paid,0.037,0.038,0.038,0.037,-0.002,-5.128%,3098433,0.037,0.038,0.039,-7.143%,0.052,2020-07-07T00:00:00+1000,0.013,2020-03-25T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0032,5479309,0,19578000,502000000,18574000,502000000,false,,,,,,,,,,,2020-08-13 00:00:00.000
WCG,WEBCENTRAL GROUP LIMITED.,WEBCENTRAL,WEBCENTRAL GROUP LTD,Offers cloud-based technology services that helps organisations of all sizes to successfully do business online.,Software & Services,Information Technology,1999-12-14T00:00:00+1100,,https://www.webcentralgroup.com.au/?/,"Level 23, 680 George St, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9215 6111,(02) 8079 0746,LINK MARKET SERVICES LIMITED,"Tower 4, 727 Collins Street, DOCKLANDS, VIC, AUSTRALIA, 3008",1300 554 474,false,,WCG,true,"""shares""",,,,,,,,AU0000093031,Ordinary Fully Paid,0.11,0.105,0.115,0.105,0.005,4.762%,279517,0.11,0.115,0.105,0%,0.635,2019-08-22T00:00:00+1000,0.063,2020-03-30T00:00:00+1100,2020-08-13T00:00:00+1000,0,-1.0565,877272,66.67,12823768,122131124,13434000,122131124,false,,,,,,,,,,,2020-08-13 00:00:00.000
WCMQ,WCM QUALITY GLOBAL GROWTH FUND (QUOTED MANAGED FUND),WCMQUALGRO,WCMQUALITYGLOBALGROW,"To exceed the performance of the MSCI All Country World Index ex-Australia (the ¿Benchmark¿) before tax and fees over rolling 3-year periods, with lower volatility to the Benchmark",Not Applic,Not Applic,2018-09-03T00:00:00+1000,,,"Level 27, 35 Collins Street, MELBOURNE, VIC, AUSTRALIA, 3000",03 9222 2336,,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,WCMQ,false,"""shares""",,,,,,,,AU0000018103,Trading Managed Units Fully Paid,6.86,6.87,6.88,6.86,0.00,0%,125493,6.75,7.3,6.86,-0.867%,7.01,2020-08-10T00:00:00+1000,5,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,0,0,83234,0,0,0,130931000,19086163,false,,,,,,,,,,,2020-08-13 00:00:00.000
WCN,WHITE CLIFF MINERALS LIMITED,WHITECLIFF,WHITE CLIFF MIN LTD,.,Materials,Metals & Mining,2007-12-14T00:00:00+1100,,http://www.wcminerals.com.au,"Suite 2, Level 1, 47 Havelock Street, WEST PERTH, WA, AUSTRALIA, 6005",+61 8 9321 2233,+61 8 9324 2977,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,WCN,false,"""shares""",02152559,2019-09-27T18:19:16+1000,2019-09-27T18:07:04+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448z3csssksrxb.pdf,Annual Report for the year ended 30 June 2019,false,58,AU000000WCN6,Ordinary Fully Paid,0.01,0.009,0.01,0.009,0.00,0%,912291,0.009,0.01,0.01,0%,0.016,2020-07-14T00:00:00+1000,0.002,2020-03-31T00:00:00+1100,2020-08-13T00:00:00+1000,1.37,0.0073,6800851,0,4865999,486599882,4866000,486599882,false,,,,,,,,,,,2020-08-13 00:00:00.000
WDIV,SPDR S&P GLOBAL DIVIDEND FUND,SPDR WDIV,SPDR GLOBAL DIVIDEND,To provide investment returns (before fees and other costs) closely corresponding to the performance of the S&P Global Dividend Aristocrats Index on an accumulation basis,Not Applic,Not Applic,2013-11-04T00:00:00+1100,,https://www.ssga.com/au,"Level 14, 420 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9240 7600,(02) 9240 7611,LINK MARKET SERVICES LIMITED,"LEVEL 12, 680 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",1300 554 474,false,,WDIV,false,"""shares"",""etps""",,,,,,,,AU00000WDIV5,Exchange Traded Fund Units Fully Paid,15.74,15.68,15.9,15.68,0.09,0.575%,18438,15.65,16.45,15.65,0.903%,21.85,2020-02-18T00:00:00+1100,13.5,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,0,33079,0,0,0,253552000,16108782,false,,,,,,,,,,,2020-08-13 00:00:00.000
WDMF,ISHARES EDGE MSCI WORLD MULTIFACTOR ETF,IEDGEWLMF,ISHARES EDGE WLD MF,"Aims to provide investors with the performance of an index, before fees and expenses, composed of developed market equities that have favourable exposure to target style factors subject to constraints.",Not Applic,Not Applic,2016-10-14T00:00:00+1100,,http://www.iShares.com.au,"BlackRock Investment Management (Aust), Level 37, Chifley Tower, 2 Chifley Square, SYDNEY, NSW, AUSTRALIA, 2000",02 9272 2200,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Yarra Falls, 452 Johnston Street, ABBOTSFORD, VIC, AUSTRALIA, 3067",03 9415 4000,false,,WDMF,false,"""shares"",""etps""",02153440,2019-09-30T16:37:04+1000,2019-09-30T16:28:42+1000,http://www.asx.com.au/asxpdf/20190930/pdf/4491g91lr8zv8m.pdf,Annual Financial Report 30 June 2019,false,77,AU00000WDMF0,Exchange Traded Fund Units Fully Paid,32.72,32.86,32.91,32.72,-0.08,-0.244%,5282,31.95,0,32.8,0.244%,37.28,2020-02-20T00:00:00+1100,27.39,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,0,6137,0,0,0,226665000,6927413,false,,,,,,,,,,,2020-08-13 00:00:00.000
WEB,WEBJET LIMITED,WEBJET,WEBJET LIMITED,"Full range of online travel booking service for flights, hotels, car hire, cruises, tours.",Retailing,Consumer Discretionary,1997-11-19T00:00:00+1100,,http://www.webjetlimited.com,"Level 2, 509 St Kilda Road, MELBOURNE, VIC, AUSTRALIA, 3004",03 9828 9500,03 9820 9258,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 5, 115 Grenfell Street, ADELAIDE, SA, AUSTRALIA, 5000",08 8236 2300,false,,WEB,true,"""shares"",""warrants""",02136610,2019-08-22T08:26:12+1000,2019-08-22T08:16:28+1000,http://www.asx.com.au/asxpdf/20190822/pdf/447qcbt65b2gwk.pdf,Annual Report to shareholders,false,92,AU000000WEB7,Ordinary Fully Paid,3.5,3.48,3.53,3.41,0.08,2.339%,5531992,3.49,3.5,3.42,0%,10.623,2020-01-24T00:00:00+1100,2.25,2020-04-23T00:00:00+1000,2020-08-13T00:00:00+1000,10.4,0.329,8973313,6.58,1159388629,339002523,1186509000,339002523,false,"XJO,XKO,XAO,XSO,XAT,XDJ",2020-02-19T00:00:00+1100,2020-03-25T00:00:00+1100,2020-10-15T00:00:00+1100,2020-03-26T00:00:00+1100,0.09,100.0,Interim,"AUD 0.09 FRANKED, 30 % CTR",2020-03-26T00:00:00+1100,2020-08-13 00:00:00.000
WEL,WINCHESTER ENERGY LTD,WINCHESTER,WINCHESTER ENERGY,Oil & Gas Exploration and Development.,Energy,Energy,2014-09-23T00:00:00+1000,,http://www.winchesterenergyltd.com,"Level 3, 18 Richardson Street, WEST PERTH, WA, AUSTRALIA, 6005",1300 133 921,08 6298 6191,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,https://www.asx.com.au/asx/1/image/logo/WEL?image_size=L&v=1411373856000,WEL,false,"""shares""",02220751,2020-04-01T08:26:17+1100,2020-04-01T01:08:02+1100,http://www.asx.com.au/asxpdf/20200401/pdf/44glcbkkvp46nv.pdf,Annual Report to shareholders,false,57,AU000000WEL6,Ordinary Fully Paid,0.028,0.027,0.028,0.027,0.001,3.704%,250555,0.025,0.028,0.027,0%,0.09,2019-09-16T00:00:00+1000,0.015,2020-03-17T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0074,969664,0,18597042,688779334,19286000,688779334,false,,,,,,,,,,,2020-08-13 00:00:00.000
WES,WESFARMERS LIMITED,WESFARMER,WESFARMERS LIMITED,"Diversified industrial with interests including retail operations covering home improvement and office supplies; general merchandise and specialty departments stores,  gas processing and distribution; chemicals and fertilisers; and industrial and safety p",Retailing,Consumer Discretionary,1984-11-15T00:00:00+1100,,http://www.wesfarmers.com.au,"Level 14, Brookfield Place Tower 2, 123 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",(08) 9327 4211,(08) 9327 4216,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,https://www.asx.com.au/asx/1/image/logo/WES?image_size=L&v=1383294084000,WES,false,"""shares"",""options"",""warrants""",02150860,2019-09-25T13:25:01+1000,2019-09-25T13:20:59+1000,http://www.asx.com.au/asxpdf/20190925/pdf/448vc0wfv7cvpn.pdf,2019 Annual Report,false,176,AU000000WES1,Ordinary Fully Paid,47.25,47.82,47.86,47.06,-0.13,-0.274%,2474851,47.16,47.25,47.38,0.851%,47.86,2020-08-13T00:00:00+1000,29.75,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,24.56,1.9293,2265730,3.23,53721350666,1133840242,53573951000,1133840242,false,"XTL,XFL,XTO,XJO,XKO,XAO,XAF,XAT,XDJ,XDI",2020-02-19T00:00:00+1100,2020-02-24T00:00:00+1100,2020-03-31T00:00:00+1100,2020-02-25T00:00:00+1100,0.75,100.0,Interim,"AUD 0.75 FRANKED, 30 % CTR, DRP NIL DISC",2020-02-25T00:00:00+1100,2020-08-13 00:00:00.000
WGB,WAM GLOBAL LIMITED,WAMGLOBAL,WAM GLOBAL LIMITED,Investment management company with global and Australian equity market expertise.,Not Applic,Not Applic,2018-06-22T00:00:00+1000,,http://www.wilsonassetmanagement.com.au,"Level 11, 139 Macquarie Street, SYDNEY, NSW, AUSTRALIA, 2000",02 9247 6755,,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,,WGB,false,"""shares""",,,,,,,,AU0000009649,Ordinary Fully Paid,1.995,2.01,2.03,1.995,-0.015,-0.746%,170412,1.995,2.01,2.01,0.5%,2.35,2020-01-03T00:00:00+1100,1.36,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,4.26,0.4718,212430,0,426622207,212249854,423438000,212249854,false,,2020-07-21T00:00:00+1000,2020-10-19T00:00:00+1100,2020-10-30T00:00:00+1100,2020-10-20T00:00:00+1100,0.04,100.0,Final,"AUD 0.04 FRANKED, 30 % CTR, DRP NIL DISC",2020-10-20T00:00:00+1100,2020-08-13 00:00:00.000
WGN,WAGNERS HOLDING COMPANY LIMITED,WAGNERS,WAGNERS HLD COMPANY,Diversified Australian construction materials provider focused on the production and sale of construction materials and is an innovative producer of new generation building materials through its composite fibre technologies and earth friendly concrete businesses.,Materials,Materials,2017-12-08T00:00:00+1100,,http://www.wagner.com.au,"11 Ballera Court, 1511 Toowoomba Cecil Plains Road, WELLCAMP, QLD, AUSTRALIA, 4350",(07) 4637 7777,,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,WGN,false,"""shares""",02152129,2019-09-27T12:37:34+1000,2019-09-27T12:33:59+1000,http://www.asx.com.au/asxpdf/20190927/pdf/448y75r63n374h.pdf,2019 Annual Report,false,108,AU000000WGN7,Ordinary Fully Paid,1.025,0.98,1.025,0.965,0.050,5.128%,144310,1.01,1.025,0.975,0.515%,2.75,2020-01-02T00:00:00+1100,0.57,2020-03-24T00:00:00+1100,2020-08-13T00:00:00+1000,33.97,0.0287,311868,0,182516965,187196887,191877000,187196887,false,"XAO,XEC",,,,,,,,,,2020-08-13 00:00:00.000
WGO,WARREGO ENERGY LIMITED,WARREGO,WARREGO ENERGY LTD,"Warrego Energy is
a next generation oil and gas company focused on creating maximum stakeholder value.",Energy,Energy,2007-12-12T00:00:00+1100,,https://www.warregoenergy.com/,"Level 6, 216 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",02 9254 9000,02 9037 2249,BOARDROOM PTY LIMITED,"LEVEL 12, 225 GEORGE STREET, SYDNEY, NSW, AUSTRALIA, 2000",(02) 9290 9600,false,https://www.asx.com.au/asx/1/image/logo/WGO?image_size=L&v=1596672560000,WGO,false,"""shares""",02164715,2019-10-28T10:45:39+1100,2019-10-28T10:34:42+1100,http://www.asx.com.au/asxpdf/20191028/pdf/449ycs8q4ppghr.pdf,Annual Report,false,32,AU0000042525,Ordinary Fully Paid,0.195,0.19,0.2,0.19,0.010,5.405%,884143,0.19,0.195,0.185,-2.632%,0.42,2019-08-30T00:00:00+1000,0.075,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,1850,0.0001,2319310,0,153844910,831594107,162015000,830844107,false,"XAO,XEC",,,,,,,,,,2020-08-13 00:00:00.000
WGX,WESTGOLD RESOURCES LIMITED.,WESTGOLD,WESTGOLD RESOURCES.,Mining producing entity,Materials,Metals & Mining,2016-12-06T00:00:00+1100,,http://www.westgold.com.au,"Level 6, 197 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",08 9462 3400,08 9462 3499,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,WGX,true,"""shares""",02157426,2019-10-10T09:34:22+1100,2019-10-10T09:31:34+1100,http://www.asx.com.au/asxpdf/20191010/pdf/449c92wwvlpnvq.pdf,2019 Annual Report,false,131,AU000000WGX6,Ordinary Fully Paid,2.19,2.19,2.21,2.14,0.02,0.922%,1782235,2.17,2.2,2.17,-6.061%,2.68,2020-07-28T00:00:00+1000,1.205,2020-03-13T00:00:00+1100,2020-08-13T00:00:00+1000,88.21,0.0246,2255077,0,911899686,420230270,920304000,420230270,false,"XKO,XAO,XSO,XAT,XGD,XMM",,,,,,,,,,2020-08-13 00:00:00.000
WHC,WHITEHAVEN COAL LIMITED,WHITEHAVEN,WHITEHAVEN COAL,Coal mining and exploration,Energy,Energy,2007-06-01T00:00:00+1000,,http://www.whitehavencoal.com.au,"Level 28, 259 George Street, SYDNEY, NSW, AUSTRALIA, 2000",(02) 8507 9700,(02) 8507 9701,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 1, 200 Mary Street, BRISBANE, QLD, AUSTRALIA, 4000",1300 552 270,false,,WHC,true,"""shares"",""warrants""",02145692,2019-09-11T09:17:52+1000,2019-09-11T09:14:02+1000,http://www.asx.com.au/asxpdf/20190911/pdf/448f7wz0tb6zzv.pdf,2019 Annual Report,false,126,AU000000WHC8,Ordinary Fully Paid,1.37,1.415,1.44,1.36,-0.035,-2.491%,11116187,1.365,1.37,1.405,2.555%,3.55,2019-09-11T00:00:00+1000,1.315,2020-08-06T00:00:00+1000,2020-08-13T00:00:00+1000,5.53,0.254,8955563,10.32,1441594468,1026045885,1405683000,1026045885,false,"XJO,XKO,XAO,XSO,XAT,XEJ,XJR",2020-02-20T00:00:00+1100,2020-02-27T00:00:00+1100,2020-03-06T00:00:00+1100,2020-02-28T00:00:00+1100,0.015,0.0,Interim,"AUD UNFRANKED, NIL C FI",2020-02-28T00:00:00+1100,2020-08-13 00:00:00.000
WHF,WHITEFIELD LIMITED,WHITEFIELD,WHITEFIELD LTD,Listed Investment Company,Not Applic,Not Applic,1971-08-02T00:00:00+1000,,http://www.whitefield.com.au,"Suite 16.01, Level 16, 68 Pitt Street, SYDNEY, NSW, AUSTRALIA, 2000",+61282157900,+61282157901,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 3, 60 Carrington Street, SYDNEY, NSW, AUSTRALIA, 2000",02 8234 5000,false,https://www.asx.com.au/asx/1/image/logo/WHF?image_size=L&v=1535517103000,WHF,false,"""shares"",""hybrid-securities""",02251402,2020-07-03T11:56:09+1000,2020-07-03T11:52:48+1000,http://www.asx.com.au/asxpdf/20200703/pdf/44k6s5v33pgzlk.pdf,2020 Annual Report,false,64,AU000000WHF1,Ordinary Fully Paid,4.5,4.48,4.51,4.48,0.0,0%,21537,4.46,4.5,4.5,1.124%,5.5,2020-02-13T00:00:00+1100,3.68,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,25.34,0.1776,31769,4.56,431958006,95990668,431958000,95990668,false,,2020-05-18T00:00:00+1000,2020-05-27T00:00:00+1000,2020-06-12T00:00:00+1000,2020-05-28T00:00:00+1000,0.1025,100.0,Final,"AUD 0.1025 FRANKED,  30% CTR, DRP 2.5% DI",2020-05-28T00:00:00+1000,2020-08-13 00:00:00.000
WHK,WHITEHAWK LIMITED,WHITEHAWK,WHITEHAWK LIMITED,Internet based cybersecurity marketplace where purchasers can take advice on their cybersecurity needs and be matched to vendor products.,Retailing,Consumer Discretionary,2018-01-24T00:00:00+1100,,https://www.whitehawk.com,"Level 28, 140 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",08 63114636,,AUTOMIC REGISTRY SERVICES,"LEVEL 2, 267 St Georges Terrace,, PERTH, WA, AUSTRALIA, 6000",(08) 9324 2099,false,,WHK,true,"""shares""",02219249,2020-03-27T12:51:08+1100,2020-03-27T12:47:00+1100,http://www.asx.com.au/asxpdf/20200327/pdf/44ggbb1rqcy0bn.pdf,Annual Report to shareholders,false,69,AU000000WHK1,Ordinary Fully Paid,0.165,0.17,0.18,0.165,-0.005,-2.941%,3435137,0.16,0.17,0.17,0%,0.205,2020-08-11T00:00:00+1000,0.025,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,0,-0.0285,3612717,0,29512309,173601818,28644000,173601818,false,,,,,,,,,,,2020-08-13 00:00:00.000
WIC,WESTOZ INVESTMENT COMPANY LIMITED,WESTOZIC,WESTOZ INV LTD,Investment Company,Not Applic,Not Applic,2009-09-16T00:00:00+1000,,http://www.westoz.com.au,"Level 18, Alluvion, 58 Mounts Bay Road, PERTH, WA, AUSTRALIA, 6000",(08) 9321 7877,(08) 9321 8288,COMPUTERSHARE INVESTOR SERVICES PTY LIMITED,"Level 11, 172 St Georges Terrace, PERTH, WA, AUSTRALIA, 6000",1300 850 505,false,,WIC,false,"""shares""",02160867,2019-10-18T14:11:25+1100,2019-10-18T14:02:51+1100,http://www.asx.com.au/asxpdf/20191018/pdf/449mrc2dn59771.pdf,Annual Report to shareholders,false,46,AU000000WIC6,Ordinary Fully Paid,0.95,0.95,0.95,0.95,0.00,0%,15600,0.945,0.95,0.95,1.064%,1.15,2020-01-23T00:00:00+1100,0.565,2020-03-23T00:00:00+1100,2020-08-13T00:00:00+1000,4.75,0.2,73577,6.32,127127399,133818315,127127000,133818315,false,,2020-07-15T00:00:00+1000,2020-08-07T00:00:00+1000,2020-08-27T00:00:00+1000,2020-08-10T00:00:00+1000,0.03,100.0,Final,"AUD 0.03 FRANKED, 30 % CTR, DRP 2.5% DISC",2020-08-10T00:00:00+1000,2020-08-13 00:00:00.000
